,id_siniestro,fecha_siniestro,modo_desplazamiento_victima,sexo_victima,edad_victima,año_victima,dia_victima,mes_victima
396,lc-2024-0740177,2024-12-13,auto,f,18,2024,Friday,December
397,lc-2020-0591586,2020-11-01,auto,f,19,2020,Sunday,November
398,lc-2020-0606407,2020-11-10,auto,f,19,2020,Tuesday,November
399,lc-2020-0084619,2020-02-09,auto,f,19,2020,Sunday,February
400,lc-2021-0631039,2021-12-19,auto,f,19,2021,Sunday,December
401,lc-2021-0045554,2021-02-01,auto,f,19,2021,Monday,February
402,lc-2021-0068274,2021-02-15,auto,f,19,2021,Monday,February
404,lc-2021-0136339,2021-03-25,auto,f,19,2021,Thursday,March
405,lc-2021-0178091,2021-04-17,auto,f,19,2021,Saturday,April
406,lc-2022-0575242,2022-10-27,auto,f,19,2022,Thursday,October
407,lc-2022-0578927,2022-10-30,auto,f,19,2022,Sunday,October
408,lc-2022-0049155,2022-02-03,auto,f,19,2022,Thursday,February
409,lc-2022-0134833,2022-03-21,auto,f,19,2022,Monday,March
410,lc-2022-0312638,2022-06-17,auto,f,19,2022,Friday,June
411,lc-2022-0368420,2022-07-17,auto,f,19,2022,Sunday,July
412,lc-2023-0607415,2023-10-21,auto,f,19,2023,Saturday,October
413,lc-2023-0717321,2023-12-13,auto,f,19,2023,Wednesday,December
414,lc-2023-0310593,2023-06-04,auto,f,19,2023,Sunday,June
415,lc-2023-0435778,2023-07-30,auto,f,19,2023,Sunday,July
416,lc-2024-0123285,2024-03-04,auto,f,19,2024,Monday,March
417,lc-2024-0150791,2024-03-17,auto,f,19,2024,Sunday,March
418,lc-2024-0348061,2024-06-17,auto,f,19,2024,Monday,June
419,lc-2024-0556099,2024-09-21,auto,f,19,2024,Saturday,September
420,lc-2020-0592215,2020-11-01,auto,f,20,2020,Sunday,November
421,lc-2020-0481106,2020-08-15,auto,f,20,2020,Saturday,August
422,lc-2020-0468722,2020-08-07,auto,f,20,2020,Friday,August
423,lc-2021-0581078,2021-11-21,auto,f,20,2021,Sunday,November
425,lc-2021-0554019,2021-11-06,auto,f,20,2021,Saturday,November
426,lc-2021-0599167,2021-12-01,auto,f,20,2021,Wednesday,December
427,lc-2021-0088024,2021-02-26,auto,f,20,2021,Friday,February
428,lc-2021-0349197,2021-07-25,auto,f,20,2021,Sunday,July
429,lc-2021-0477405,2021-09-25,auto,f,20,2021,Saturday,September
430,lc-2022-0548849,2022-10-15,auto,f,20,2022,Saturday,October
431,lc-2022-0612599,2022-11-16,auto,f,20,2022,Wednesday,November
432,lc-2022-0192243,2022-04-16,auto,f,20,2022,Saturday,April
433,lc-2022-0222632,2022-04-29,auto,f,20,2022,Friday,April
435,lc-2022-0406423,2022-08-06,auto,f,20,2022,Saturday,August
436,lc-2023-0117349,2023-03-04,auto,f,20,2023,Saturday,March
437,lc-2023-0266429,2023-05-13,auto,f,20,2023,Saturday,May
438,lc-2023-0435778,2023-07-30,auto,f,20,2023,Sunday,July
439,lc-2023-0450173,2023-08-06,auto,f,20,2023,Sunday,August
440,lc-2023-0505438,2023-09-01,auto,f,20,2023,Friday,September
441,lc-2024-0035993,2024-01-20,auto,f,20,2024,Saturday,January
442,lc-2024-0599016,2024-10-11,auto,f,20,2024,Friday,October
443,lc-2024-0720754,2024-12-06,auto,f,20,2024,Friday,December
444,lc-2020-0069286,2020-02-02,auto,f,21,2020,Sunday,February
445,lc-2020-0228631,2020-05-06,auto,f,21,2020,Wednesday,May
446,lc-2020-0517808,2020-09-13,auto,f,21,2020,Sunday,September
447,lc-2021-0546483,2021-11-02,auto,f,21,2021,Tuesday,November
448,lc-2021-0581078,2021-11-21,auto,f,21,2021,Sunday,November
449,lc-2021-0030300,2021-01-21,auto,f,21,2021,Thursday,January
450,lc-2021-0063551,2021-02-11,auto,f,21,2021,Thursday,February
451,lc-2021-0187798,2021-04-23,auto,f,21,2021,Friday,April
452,lc-2021-0189964,2021-04-23,auto,f,21,2021,Friday,April
453,lc-2022-0675202,2022-12-17,auto,f,21,2022,Saturday,December
454,lc-2022-0053095,2022-02-05,auto,f,21,2022,Saturday,February
455,lc-2022-0249667,2022-05-14,auto,f,21,2022,Saturday,May
456,lc-2022-0262099,2022-05-21,auto,f,21,2022,Saturday,May
457,lc-2022-0342371,2022-07-04,auto,f,21,2022,Monday,July
458,lc-2023-0114443,2023-03-02,auto,f,21,2023,Thursday,March
459,lc-2023-0375284,2023-07-02,auto,f,21,2023,Sunday,July
460,lc-2023-0449674,2023-08-02,auto,f,21,2023,Wednesday,August
461,lc-2023-0449017,2023-08-05,auto,f,21,2023,Saturday,August
462,lc-2024-0602997,2024-10-14,auto,f,21,2024,Monday,October
463,lc-2020-0591586,2020-11-01,auto,f,22,2020,Sunday,November
464,lc-2020-0101203,2020-02-16,auto,f,22,2020,Sunday,February
465,lc-2020-0108353,2020-02-19,auto,f,22,2020,Wednesday,February
466,lc-2020-0117887,2020-02-23,auto,f,22,2020,Sunday,February
467,lc-2020-0126653,2020-02-27,auto,f,22,2020,Thursday,February
468,lc-2020-0271505,2020-06-01,auto,f,22,2020,Monday,June
469,lc-2021-0503385,2021-10-11,auto,f,22,2021,Monday,October
470,lc-2021-0019631,2021-01-14,auto,f,22,2021,Thursday,January
471,lc-2021-0629818,2021-12-18,auto,f,22,2021,Saturday,December
472,lc-2021-0135060,2021-03-25,auto,f,22,2021,Thursday,March
473,lc-2021-0379834,2021-07-31,auto,f,22,2021,Saturday,July
474,lc-2021-0394113,2021-08-09,auto,f,22,2021,Monday,August
475,lc-2021-0456804,2021-09-14,auto,f,22,2021,Tuesday,September
476,lc-2022-0552377,2022-10-17,auto,f,22,2022,Monday,October
477,lc-2022-0612599,2022-11-16,auto,f,22,2022,Wednesday,November
478,lc-2022-0628772,2022-11-24,auto,f,22,2022,Thursday,November
479,lc-2022-0127413,2022-03-17,auto,f,22,2022,Thursday,March
480,lc-2022-0235800,2022-05-05,auto,f,22,2022,Thursday,May
481,lc-2022-0314673,2022-06-19,auto,f,22,2022,Sunday,June
482,lc-2022-0375454,2022-07-21,auto,f,22,2022,Thursday,July
483,lc-2022-0466443,2022-09-05,auto,f,22,2022,Monday,September
484,lc-2023-0660813,2023-11-16,auto,f,22,2023,Thursday,November
485,lc-2023-0161354,2023-03-24,auto,f,22,2023,Friday,March
486,lc-2023-0236373,2023-04-29,auto,f,22,2023,Saturday,April
487,lc-2023-0267735,2023-05-14,auto,f,22,2023,Sunday,May
488,lc-2023-0494705,2023-08-27,auto,f,22,2023,Sunday,August
489,lc-2024-0063949,2024-02-05,auto,f,22,2024,Monday,February
490,lc-2024-0167792,2024-03-23,auto,f,22,2024,Saturday,March
491,lc-2024-0677054,2024-11-16,auto,f,22,2024,Saturday,November
492,lc-2020-0622604,2020-11-20,auto,f,23,2020,Friday,November
493,lc-2020-0596109,2020-11-04,auto,f,23,2020,Wednesday,November
494,lc-2020-0002428,2020-01-02,auto,f,23,2020,Thursday,January
495,lc-2020-0641387,2020-12-03,auto,f,23,2020,Thursday,December
496,lc-2020-0069286,2020-02-02,auto,f,23,2020,Sunday,February
497,lc-2020-0225160,2020-05-03,auto,f,23,2020,Sunday,May
498,lc-2020-0228059,2020-05-05,auto,f,23,2020,Tuesday,May
499,lc-2020-0537847,2020-09-26,auto,f,23,2020,Saturday,September
500,lc-2021-0561242,2021-11-10,auto,f,23,2021,Wednesday,November
501,lc-2021-0023156,2021-01-16,auto,f,23,2021,Saturday,January
502,lc-2021-0615880,2021-12-10,auto,f,23,2021,Friday,December
503,lc-2021-0628972,2021-12-17,auto,f,23,2021,Friday,December
504,lc-2021-0633996,2021-12-20,auto,f,23,2021,Monday,December
505,lc-2021-0606045,2021-12-06,auto,f,23,2021,Monday,December
506,lc-2021-0164053,2021-04-08,auto,f,23,2021,Thursday,April
507,lc-2021-0277533,2021-06-19,auto,f,23,2021,Saturday,June
508,lc-2022-0661124,2022-12-12,auto,f,23,2022,Monday,December
509,lc-2022-0139669,2022-03-23,auto,f,23,2022,Wednesday,March
510,lc-2022-0311833,2022-06-17,auto,f,23,2022,Friday,June
511,lc-2022-0491901,2022-09-17,auto,f,23,2022,Saturday,September
512,lc-2023-0594823,2023-10-15,auto,f,23,2023,Sunday,October
513,lc-2023-0653689,2023-11-13,auto,f,23,2023,Monday,November
514,lc-2023-0731890,2023-12-20,auto,f,23,2023,Wednesday,December
515,lc-2023-0073126,2023-02-08,auto,f,23,2023,Wednesday,February
516,lc-2023-0119107,2023-03-05,auto,f,23,2023,Sunday,March
517,lc-2023-0342352,2023-06-18,auto,f,23,2023,Sunday,June
519,lc-2023-0410956,2023-07-18,auto,f,23,2023,Tuesday,July
520,lc-2023-0375284,2023-07-02,auto,f,23,2023,Sunday,July
521,lc-2023-0457611,2023-08-09,auto,f,23,2023,Wednesday,August
522,lc-2024-0024550,2024-01-12,auto,f,23,2024,Friday,January
523,lc-2024-0287706,2024-05-16,auto,f,23,2024,Thursday,May
524,lc-2024-0338462,2024-06-12,auto,f,23,2024,Wednesday,June
525,lc-2024-0548181,2024-09-18,auto,f,23,2024,Wednesday,September
526,lc-2024-0578615,2024-10-01,auto,f,23,2024,Tuesday,October
527,lc-2024-0599506,2024-10-11,auto,f,23,2024,Friday,October
528,lc-2024-0638553,2024-10-30,auto,f,23,2024,Wednesday,October
529,lc-2020-0614437,2020-11-15,auto,f,24,2020,Sunday,November
530,lc-2020-0310526,2020-06-16,auto,f,24,2020,Tuesday,June
531,lc-2020-0365198,2020-06-25,auto,f,24,2020,Thursday,June
532,lc-2020-0495509,2020-08-26,auto,f,24,2020,Wednesday,August
533,lc-2020-0530719,2020-09-22,auto,f,24,2020,Tuesday,September
534,lc-2021-0564341,2021-11-11,auto,f,24,2021,Thursday,November
535,lc-2021-0573603,2021-11-16,auto,f,24,2021,Tuesday,November
536,lc-2021-0592508,2021-11-28,auto,f,24,2021,Sunday,November
537,lc-2021-0042973,2021-01-28,auto,f,24,2021,Thursday,January
538,lc-2021-0048403,2021-02-02,auto,f,24,2021,Tuesday,February
539,lc-2021-0131616,2021-03-23,auto,f,24,2021,Tuesday,March
540,lc-2021-0132649,2021-03-23,auto,f,24,2021,Tuesday,March
541,lc-2021-0102732,2021-03-07,auto,f,24,2021,Sunday,March
542,lc-2021-0309013,2021-07-01,auto,f,24,2021,Thursday,July
543,lc-2021-0415149,2021-08-22,auto,f,24,2021,Sunday,August
544,lc-2022-0551139,2022-10-17,auto,f,24,2022,Monday,October
545,lc-2022-0021208,2022-01-16,auto,f,24,2022,Sunday,January
546,lc-2022-0595926,2022-11-07,auto,f,24,2022,Monday,November
547,lc-2022-0080085,2022-02-20,auto,f,24,2022,Sunday,February
548,lc-2022-0113379,2022-03-11,auto,f,24,2022,Friday,March
549,lc-2022-0129663,2022-03-18,auto,f,24,2022,Friday,March
550,lc-2022-0267959,2022-05-24,auto,f,24,2022,Tuesday,May
551,lc-2022-0477920,2022-09-11,auto,f,24,2022,Sunday,September
552,lc-2023-0134749,2023-03-12,auto,f,24,2023,Sunday,March
553,lc-2023-0494687,2023-08-27,auto,f,24,2023,Sunday,August
554,lc-2024-0231464,2024-04-23,auto,f,24,2024,Tuesday,April
555,lc-2024-0252824,2024-05-05,auto,f,24,2024,Sunday,May
556,lc-2024-0285025,2024-05-19,auto,f,24,2024,Sunday,May
557,lc-2024-0605652,2024-10-14,auto,f,24,2024,Monday,October
558,lc-2024-0618023,2024-10-21,auto,f,24,2024,Monday,October
559,lc-2024-0724803,2024-12-08,auto,f,24,2024,Sunday,December
560,lc-2020-0592215,2020-11-01,auto,f,25,2020,Sunday,November
561,lc-2020-0038825,2020-01-19,auto,f,25,2020,Sunday,January
562,lc-2020-0650434,2020-12-10,auto,f,25,2020,Thursday,December
563,lc-2020-0007083,2020-01-04,auto,f,25,2020,Saturday,January
564,lc-2020-0091239,2020-02-12,auto,f,25,2020,Wednesday,February
565,lc-2020-0284783,2020-06-06,auto,f,25,2020,Saturday,June
566,lc-2020-0289795,2020-06-09,auto,f,25,2020,Tuesday,June
567,lc-2020-0420131,2020-07-08,auto,f,25,2020,Wednesday,July
568,lc-2020-0534114,2020-09-24,auto,f,25,2020,Thursday,September
569,lc-2020-0541916,2020-09-29,auto,f,25,2020,Tuesday,September
570,lc-2020-0541979,2020-09-29,auto,f,25,2020,Tuesday,September
571,lc-2021-0542779,2021-10-31,auto,f,25,2021,Sunday,October
572,lc-2021-0564263,2021-11-11,auto,f,25,2021,Thursday,November
573,lc-2021-0325474,2021-07-11,auto,f,25,2021,Sunday,July
574,lc-2021-0329953,2021-07-13,auto,f,25,2021,Tuesday,July
575,lc-2022-0563082,2022-10-19,auto,f,25,2022,Wednesday,October
576,lc-2022-0569244,2022-10-24,auto,f,25,2022,Monday,October
577,lc-2022-0593836,2022-11-07,auto,f,25,2022,Monday,November
578,lc-2022-0024965,2022-01-18,auto,f,25,2022,Tuesday,January
579,lc-2022-0010334,2022-01-07,auto,f,25,2022,Friday,January
580,lc-2022-0068646,2022-02-14,auto,f,25,2022,Monday,February
581,lc-2022-0093410,2022-02-28,auto,f,25,2022,Monday,February
582,lc-2022-0116132,2022-03-12,auto,f,25,2022,Saturday,March
583,lc-2022-0117374,2022-03-13,auto,f,25,2022,Sunday,March
584,lc-2022-0145682,2022-03-26,auto,f,25,2022,Saturday,March
585,lc-2022-0180063,2022-04-10,auto,f,25,2022,Sunday,April
586,lc-2022-0225281,2022-05-01,auto,f,25,2022,Sunday,May
587,lc-2022-0238443,2022-05-09,auto,f,25,2022,Monday,May
588,lc-2022-0302170,2022-06-12,auto,f,25,2022,Sunday,June
589,lc-2022-0330302,2022-06-28,auto,f,25,2022,Tuesday,June
590,lc-2022-0422611,2022-08-15,auto,f,25,2022,Monday,August
591,lc-2022-0520484,2022-09-30,auto,f,25,2022,Friday,September
592,lc-2023-0738548,2023-12-22,auto,f,25,2023,Friday,December
593,lc-2023-0171311,2023-03-29,auto,f,25,2023,Wednesday,March
594,lc-2023-0388787,2023-07-09,auto,f,25,2023,Sunday,July
595,lc-2023-0523356,2023-09-10,auto,f,25,2023,Sunday,September
596,lc-2023-0532791,2023-09-14,auto,f,25,2023,Thursday,September
597,lc-2024-0754413,2024-01-01,auto,f,25,2024,Monday,January
598,lc-2024-0089916,2024-02-17,auto,f,25,2024,Saturday,February
599,lc-2024-0156303,2024-03-19,auto,f,25,2024,Tuesday,March
600,lc-2024-0296604,2024-05-23,auto,f,25,2024,Thursday,May
601,lc-2024-0338462,2024-06-12,auto,f,25,2024,Wednesday,June
602,lc-2024-0356418,2024-06-21,auto,f,25,2024,Friday,June
603,lc-2024-0522844,2024-09-06,auto,f,25,2024,Friday,September
604,lc-2024-0581695,2024-10-03,auto,f,25,2024,Thursday,October
605,lc-2020-0551926,2020-10-05,auto,f,26,2020,Monday,October
606,lc-2020-0602335,2020-11-08,auto,f,26,2020,Sunday,November
607,lc-2020-0660293,2020-12-15,auto,f,26,2020,Tuesday,December
608,lc-2020-0016221,2020-01-08,auto,f,26,2020,Wednesday,January
609,lc-2020-0490183,2020-08-22,auto,f,26,2020,Saturday,August
610,lc-2021-0527792,2021-10-23,auto,f,26,2021,Saturday,October
612,lc-2021-0501477,2021-10-09,auto,f,26,2021,Saturday,October
613,lc-2021-0564295,2021-11-11,auto,f,26,2021,Thursday,November
614,lc-2021-0616864,2021-12-11,auto,f,26,2021,Saturday,December
615,lc-2021-0114412,2021-03-13,auto,f,26,2021,Saturday,March
616,lc-2021-0168125,2021-04-12,auto,f,26,2021,Monday,April
617,lc-2021-0164053,2021-04-08,auto,f,26,2021,Thursday,April
618,lc-2021-0266420,2021-06-15,auto,f,26,2021,Tuesday,June
619,lc-2021-0323795,2021-07-09,auto,f,26,2021,Friday,July
620,lc-2021-0468371,2021-09-21,auto,f,26,2021,Tuesday,September
621,lc-2022-0566637,2022-10-24,auto,f,26,2022,Monday,October
622,lc-2022-0020301,2022-01-15,auto,f,26,2022,Saturday,January
623,lc-2022-0648027,2022-12-04,auto,f,26,2022,Sunday,December
624,lc-2022-0113713,2022-03-11,auto,f,26,2022,Friday,March
625,lc-2022-0254754,2022-05-17,auto,f,26,2022,Tuesday,May
626,lc-2022-0477920,2022-09-11,auto,f,26,2022,Sunday,September
627,lc-2023-0656183,2023-11-14,auto,f,26,2023,Tuesday,November
628,lc-2023-0695765,2023-12-02,auto,f,26,2023,Saturday,December
629,lc-2024-0254673,2024-05-06,auto,f,26,2024,Monday,May
630,lc-2024-0314881,2024-06-01,auto,f,26,2024,Saturday,June
631,lc-2024-0701633,2024-11-28,auto,f,26,2024,Thursday,November
632,lc-2024-0746545,2024-12-16,auto,f,26,2024,Monday,December
633,lc-2024-0758005,2024-12-19,auto,f,26,2024,Thursday,December
634,lc-2020-0614920,2020-11-15,auto,f,27,2020,Sunday,November
635,lc-2020-0667360,2020-12-20,auto,f,27,2020,Sunday,December
636,lc-2020-0115028,2020-02-21,auto,f,27,2020,Friday,February
637,lc-2020-0125642,2020-02-27,auto,f,27,2020,Thursday,February
638,lc-2020-0158392,2020-03-11,auto,f,27,2020,Wednesday,March
639,lc-2020-0165288,2020-03-14,auto,f,27,2020,Saturday,March
640,lc-2020-0133040,2020-03-02,auto,f,27,2020,Monday,March
641,lc-2020-0175754,2020-03-20,auto,f,27,2020,Friday,March
642,lc-2021-0232998,2021-05-23,auto,f,27,2021,Sunday,May
643,lc-2021-0256615,2021-06-09,auto,f,27,2021,Wednesday,June
644,lc-2021-0326725,2021-07-12,auto,f,27,2021,Monday,July
645,lc-2021-0323838,2021-07-09,auto,f,27,2021,Friday,July
646,lc-2022-0554458,2022-10-18,auto,f,27,2022,Tuesday,October
647,lc-2022-0108523,2022-03-08,auto,f,27,2022,Tuesday,March
648,lc-2022-0180176,2022-04-10,auto,f,27,2022,Sunday,April
649,lc-2022-0217692,2022-04-27,auto,f,27,2022,Wednesday,April
650,lc-2022-0262483,2022-05-21,auto,f,27,2022,Saturday,May
651,lc-2022-0428567,2022-08-18,auto,f,27,2022,Thursday,August
652,lc-2022-0477842,2022-09-11,auto,f,27,2022,Sunday,September
653,lc-2023-0648950,2023-11-10,auto,f,27,2023,Friday,November
654,lc-2023-0699834,2023-12-04,auto,f,27,2023,Monday,December
655,lc-2023-0708886,2023-12-09,auto,f,27,2023,Saturday,December
656,lc-2023-0170353,2023-03-29,auto,f,27,2023,Wednesday,March
657,lc-2023-0338156,2023-06-15,auto,f,27,2023,Thursday,June
658,lc-2023-0517472,2023-09-07,auto,f,27,2023,Thursday,September
659,lc-2024-0037218,2024-01-21,auto,f,27,2024,Sunday,January
660,lc-2024-0359861,2024-06-23,auto,f,27,2024,Sunday,June
661,lc-2024-0605466,2024-10-14,auto,f,27,2024,Monday,October
662,lc-2024-0647713,2024-11-03,auto,f,27,2024,Sunday,November
663,lc-2024-0663070,2024-11-10,auto,f,27,2024,Sunday,November
664,lc-2024-0764767,2024-12-22,auto,f,27,2024,Sunday,December
665,lc-2020-0619855,2020-11-18,auto,f,28,2020,Wednesday,November
666,lc-2020-0652244,2020-12-11,auto,f,28,2020,Friday,December
667,lc-2020-0256407,2020-05-24,auto,f,28,2020,Sunday,May
668,lc-2020-0285487,2020-06-07,auto,f,28,2020,Sunday,June
669,lc-2020-0544570,2020-09-30,auto,f,28,2020,Wednesday,September
670,lc-2021-0617596,2021-12-12,auto,f,28,2021,Sunday,December
671,lc-2021-0127299,2021-03-20,auto,f,28,2021,Saturday,March
672,lc-2021-0342240,2021-07-21,auto,f,28,2021,Wednesday,July
673,lc-2021-0367633,2021-07-25,auto,f,28,2021,Sunday,July
674,lc-2021-0426403,2021-08-28,auto,f,28,2021,Saturday,August
675,lc-2021-0427886,2021-08-29,auto,f,28,2021,Sunday,August
676,lc-2022-0623641,2022-11-22,auto,f,28,2022,Tuesday,November
677,lc-2022-0620087,2022-11-23,auto,f,28,2022,Wednesday,November
678,lc-2022-0631139,2022-11-25,auto,f,28,2022,Friday,November
679,lc-2022-0666737,2022-12-14,auto,f,28,2022,Wednesday,December
680,lc-2022-0676155,2022-12-18,auto,f,28,2022,Sunday,December
681,lc-2022-0053095,2022-02-05,auto,f,28,2022,Saturday,February
682,lc-2022-0113379,2022-03-11,auto,f,28,2022,Friday,March
683,lc-2022-0109106,2022-03-09,auto,f,28,2022,Wednesday,March
684,lc-2022-0385020,2022-07-26,auto,f,28,2022,Tuesday,July
685,lc-2022-0386242,2022-07-26,auto,f,28,2022,Tuesday,July
686,lc-2022-0342371,2022-07-04,auto,f,28,2022,Monday,July
687,lc-2023-0567001,2023-10-01,auto,f,28,2023,Sunday,October
688,lc-2023-0567786,2023-10-01,auto,f,28,2023,Sunday,October
689,lc-2023-0650178,2023-11-11,auto,f,28,2023,Saturday,November
690,lc-2023-0739270,2023-12-23,auto,f,28,2023,Saturday,December
691,lc-2023-0699834,2023-12-04,auto,f,28,2023,Monday,December
692,lc-2023-0142248,2023-03-15,auto,f,28,2023,Wednesday,March
693,lc-2023-0123956,2023-03-07,auto,f,28,2023,Tuesday,March
694,lc-2023-0236772,2023-04-29,auto,f,28,2023,Saturday,April
695,lc-2023-0538451,2023-09-17,auto,f,28,2023,Sunday,September
696,lc-2024-0056358,2024-01-31,auto,f,28,2024,Wednesday,January
697,lc-2024-0063633,2024-02-01,auto,f,28,2024,Thursday,February
698,lc-2024-0129571,2024-03-07,auto,f,28,2024,Thursday,March
699,lc-2024-0233687,2024-04-24,auto,f,28,2024,Wednesday,April
700,lc-2024-0538452,2024-09-13,auto,f,28,2024,Friday,September
701,lc-2024-0587251,2024-10-05,auto,f,28,2024,Saturday,October
702,lc-2024-0678141,2024-11-17,auto,f,28,2024,Sunday,November
703,lc-2024-0743493,2024-12-15,auto,f,28,2024,Sunday,December
704,lc-2024-0764767,2024-12-22,auto,f,28,2024,Sunday,December
705,lc-2020-0614920,2020-11-15,auto,f,29,2020,Sunday,November
706,lc-2020-0627035,2020-11-24,auto,f,29,2020,Tuesday,November
707,lc-2020-0038825,2020-01-19,auto,f,29,2020,Sunday,January
708,lc-2020-0683389,2020-12-30,auto,f,29,2020,Wednesday,December
709,lc-2020-0057101,2020-01-27,auto,f,29,2020,Monday,January
710,lc-2020-0247215,2020-05-19,auto,f,29,2020,Tuesday,May
711,lc-2020-0298807,2020-06-14,auto,f,29,2020,Sunday,June
712,lc-2021-0491798,2021-10-03,auto,f,29,2021,Sunday,October
713,lc-2021-0013775,2021-01-10,auto,f,29,2021,Sunday,January
714,lc-2021-0070321,2021-02-17,auto,f,29,2021,Wednesday,February
715,lc-2021-0260619,2021-06-11,auto,f,29,2021,Friday,June
716,lc-2021-0313221,2021-07-03,auto,f,29,2021,Saturday,July
717,lc-2021-0405937,2021-08-14,auto,f,29,2021,Saturday,August
718,lc-2022-0617813,2022-11-18,auto,f,29,2022,Friday,November
719,lc-2022-0250872,2022-05-15,auto,f,29,2022,Sunday,May
720,lc-2022-0276118,2022-05-29,auto,f,29,2022,Sunday,May
721,lc-2022-0311833,2022-06-17,auto,f,29,2022,Friday,June
722,lc-2022-0338412,2022-07-01,auto,f,29,2022,Friday,July
723,lc-2023-0608077,2023-10-22,auto,f,29,2023,Sunday,October
724,lc-2023-0005865,2023-01-04,auto,f,29,2023,Wednesday,January
725,lc-2023-0145377,2023-03-16,auto,f,29,2023,Thursday,March
726,lc-2023-0287311,2023-05-23,auto,f,29,2023,Tuesday,May
727,lc-2023-0505525,2023-09-01,auto,f,29,2023,Friday,September
728,lc-2024-0263494,2024-05-09,auto,f,29,2024,Thursday,May
729,lc-2024-0276951,2024-05-15,auto,f,29,2024,Wednesday,May
730,lc-2024-0313055,2024-05-28,auto,f,29,2024,Tuesday,May
731,lc-2024-0612749,2024-10-17,auto,f,29,2024,Thursday,October
732,lc-2024-0676175,2024-11-15,auto,f,29,2024,Friday,November
733,lc-2024-0764767,2024-12-22,auto,f,29,2024,Sunday,December
734,lc-2020-0633335,2020-11-27,auto,f,30,2020,Friday,November
735,lc-2020-0045398,2020-01-22,auto,f,30,2020,Wednesday,January
736,lc-2020-0297133,2020-06-13,auto,f,30,2020,Saturday,June
737,lc-2020-0297153,2020-06-13,auto,f,30,2020,Saturday,June
738,lc-2020-0371959,2020-06-28,auto,f,30,2020,Sunday,June
739,lc-2020-0430793,2020-07-13,auto,f,30,2020,Monday,July
740,lc-2021-0616493,2021-12-10,auto,f,30,2021,Friday,December
741,lc-2021-0633996,2021-12-20,auto,f,30,2021,Monday,December
742,lc-2021-0122959,2021-03-17,auto,f,30,2021,Wednesday,March
743,lc-2021-0123046,2021-03-17,auto,f,30,2021,Wednesday,March
744,lc-2021-0251218,2021-06-05,auto,f,30,2021,Saturday,June
745,lc-2021-0428406,2021-08-30,auto,f,30,2021,Monday,August
746,lc-2022-0590788,2022-11-04,auto,f,30,2022,Friday,November
747,lc-2022-0088838,2022-02-25,auto,f,30,2022,Friday,February
748,lc-2022-0093743,2022-02-28,auto,f,30,2022,Monday,February
749,lc-2022-0098737,2022-03-03,auto,f,30,2022,Thursday,March
